changepoint_prior_scale,seasonality_prior_scale,holidays_prior_scale,changepoint_range,seasonality_mode,yearly_seasonality,rmse,mape,mae,num_cutoffs
0.01,0.1,10.0,0.8,additive,True,491.053374088329,0.11194641725985208,428.9829814732758,20
0.01,0.1,5.0,0.85,additive,True,491.11306380415806,0.11196142158478745,429.09825659171855,20
0.01,0.1,10.0,0.85,additive,True,491.11306380415806,0.11196142158478745,429.09825659171855,20
0.01,0.1,0.01,0.85,additive,True,491.11306380415806,0.11196142158478745,429.09825659171855,20
0.01,0.1,0.1,0.85,additive,True,491.11306380415806,0.11196142158478745,429.09825659171855,20
0.01,0.1,1.0,0.85,additive,True,491.11306380415806,0.11196142158478745,429.09825659171855,20
0.01,0.1,10.0,0.9,additive,True,491.46430452736723,0.11201250154238432,429.2523807294766,20
0.01,0.1,1.0,0.9,additive,True,491.46430452736723,0.11201250154238432,429.2523807294766,20
0.01,0.1,0.1,0.9,additive,True,491.46430452736723,0.11201250154238432,429.2523807294766,20
0.01,0.1,0.01,0.9,additive,True,491.46430452736723,0.11201250154238432,429.2523807294766,20
0.01,0.1,5.0,0.9,additive,True,491.46430452736723,0.11201250154238432,429.2523807294766,20
0.001,0.1,0.1,0.8,additive,True,491.83665272520085,0.11220550954050565,430.52924336521045,20
0.001,0.1,10.0,0.8,additive,True,491.83665272520085,0.11220550954050565,430.52924336521045,20
0.001,0.1,0.01,0.8,additive,True,491.83665272520085,0.11220550954050565,430.52924336521045,20
0.001,0.1,5.0,0.8,additive,True,491.83665272520085,0.11220550954050565,430.52924336521045,20
0.001,0.1,1.0,0.8,additive,True,491.83665272520085,0.11220550954050565,430.52924336521045,20
0.001,0.1,1.0,0.85,additive,True,491.9392966071634,0.11222571884194352,430.6408781660514,20
0.001,0.1,5.0,0.85,additive,True,491.9392966071634,0.11222571884194352,430.6408781660514,20
0.001,0.1,0.01,0.85,additive,True,491.9392966071634,0.11222571884194352,430.6408781660514,20
0.001,0.1,10.0,0.85,additive,True,491.9392966071634,0.11222571884194352,430.6408781660514,20
0.001,0.1,0.1,0.85,additive,True,491.9392966071634,0.11222571884194352,430.6408781660514,20
0.001,0.1,5.0,0.9,additive,True,492.13390665760346,0.11229223098995093,430.8152268496029,20
0.001,0.1,0.1,0.9,additive,True,492.13390665760346,0.11229223098995093,430.8152268496029,20
0.001,0.1,0.01,0.9,additive,True,492.13390665760346,0.11229223098995093,430.8152268496029,20
0.001,0.1,1.0,0.9,additive,True,492.13390665760346,0.11229223098995093,430.8152268496029,20
0.001,0.1,10.0,0.9,additive,True,492.13390665760346,0.11229223098995093,430.8152268496029,20
0.001,0.1,0.1,0.95,additive,True,492.7223560455014,0.11246759098859484,431.55945085376356,20
0.001,0.1,1.0,0.95,additive,True,492.7223560455014,0.11246759098859484,431.55945085376356,20
0.001,0.1,5.0,0.95,additive,True,492.7223560455014,0.11246759098859484,431.55945085376356,20
0.001,0.1,10.0,0.95,additive,True,492.7223560455014,0.11246759098859484,431.55945085376356,20
0.001,0.1,0.01,0.95,additive,True,492.7223560455014,0.11246759098859484,431.55945085376356,20
0.05,1.0,10.0,0.8,additive,True,537.8380316045677,0.11314666184235844,430.4450582405087,20
0.05,1.0,0.1,0.8,additive,True,537.8380316045677,0.11314666184235844,430.4450582405087,20
0.05,1.0,5.0,0.8,additive,True,537.8380316045677,0.11314666184235844,430.4450582405087,20
0.05,1.0,0.01,0.8,additive,True,537.8380316045677,0.11314666184235844,430.4450582405087,20
0.05,1.0,1.0,0.8,additive,True,537.8380316045677,0.11314666184235844,430.4450582405087,20
0.05,0.1,0.1,0.85,additive,True,536.7115531904159,0.11323211723118903,431.382787660377,20
0.05,0.1,10.0,0.85,additive,True,536.7115531904159,0.11323211723118903,431.382787660377,20
0.05,0.1,5.0,0.85,additive,True,536.7115531904159,0.11323211723118903,431.382787660377,20
0.05,0.1,0.01,0.85,additive,True,536.7115531904159,0.11323211723118903,431.382787660377,20
0.05,0.1,1.0,0.85,additive,True,536.7115531904159,0.11323211723118903,431.382787660377,20
0.05,0.1,10.0,0.9,additive,True,535.2309726592448,0.1133720593649268,431.89654406667904,20
0.05,0.1,5.0,0.9,additive,True,535.2309726592448,0.1133720593649268,431.89654406667904,20
0.05,0.1,1.0,0.9,additive,True,535.2309726592448,0.1133720593649268,431.89654406667904,20
0.05,0.1,0.01,0.9,additive,True,535.2309726592448,0.1133720593649268,431.89654406667904,20
